season,elo1_pre_Diff,elo2_pre_Diff,elo1_post_Diff,elo2_post_Diff,qbelo1_pre_Diff,qbelo2_pre_Diff,qbelo1_post_Diff,qbelo2_post_Diff,qb1_game_value_Diff,qb2_game_value_Diff,qb1_value_post_Diff,qb2_value_post_Diff
1966,-35.07999999999993,2.411999999999807,-35.1099999999999,2.4420000000000073,-23.86053758999992,-22.78451383000015,-26.295440469999903,-20.349610960000064,-73.495472493894,-29.02611228725999,-56.2980408716814,3.6413797363350113
1966,-140.43000000000006,-108.97799999999984,-133.52199999999993,-115.8860000000002,-141.5082962900001,-98.0542168999998,-135.20760652000013,-104.35490666999999,-82.983239624736,-247.79419226166,-59.852076969791696,-99.926050045305
1966,112.91700000000014,-9.678000000000111,163.73399999999992,-60.49499999999989,108.71778496000002,-13.346901650000063,155.85070271000018,-60.4798194,372.55736823855,-31.56289297392,84.85660721886809,-12.046674399276
1966,76.17599999999993,-173.47000000000003,56.83699999999999,-154.13100000000009,88.13826390000008,-167.97193770000013,69.76063969999996,-149.5943135099999,-101.40002808012,-73.83224241491999,-19.185638858298006,-58.159968242279646
1966,-185.36400000000003,244.087,-157.231,215.95400000000018,-185.57217817000014,250.97797450999997,-155.47942295000007,220.8852192899999,-176.159910438699,44.44656760565998,-5.060250017502895,50.61637724847263
1966,143.211,-62.955999999999904,132.55899999999997,-52.30400000000009,131.7848156,-74.95295442999986,119.2202751100001,-62.38841392999984,401.342439752859,71.07394454787001,95.33692406509591,68.357642394261
1966,82.327,182.83400000000006,49.75800000000004,215.40300000000002,87.32948464000015,177.62865886999998,56.71729762999985,208.24084588000005,-188.37263033985,337.25082108596996,-47.47245393277201,15.40152432881699
1966,-139.0519999999999,-351.13800000000015,-121.3889999999999,-368.80200000000013,-140.3286976700001,-342.40618773000006,-124.7648967099999,-357.96998869000004,-118.70231326008,-304.914784907997,-16.570223297232005,-119.74594202652311
1966,203.21299999999997,227.85400000000004,203.8549999999998,227.21400000000017,198.27180669000018,206.98869450999996,201.15635943999996,204.10414175999995,138.94021686863994,40.871264107377,41.05237382429701,124.32959452153808
1966,-164.42700000000013,81.85900000000015,-200.63799999999992,118.06899999999996,-156.66351833000022,90.22722829999998,-191.07679514000006,124.64050509999993,-272.166270206061,348.01448478192003,-84.96863821745309,52.225469380557
1966,-152.50699999999983,-104.6590000000001,-143.42200000000003,-113.74299999999994,-154.46742962999997,-102.97163358999978,-142.03526399999987,-115.40379919999987,-38.607603800799005,-339.28758446319,-53.609458328771474,-97.23995493844497
1966,195.8989999999999,4.897999999999911,229.49700000000007,-28.700000000000045,189.35219457000017,5.652344279999852,216.07901586999992,-21.074477030000025,248.70287777082,138.10983908798997,165.22316594419357,41.975143468994986
1966,-132.55899999999997,-83.52599999999984,-172.52700000000004,-43.55899999999997,-119.2202751100001,-74.39601244999994,-154.31326861000002,-39.30301895000002,-119.99977094127001,-17.733550093049985,-152.253846016536,-24.330127131155976
1966,182.317,49.605999999999995,173.59300000000007,58.32999999999993,175.93757273999995,53.31054418000008,164.23568045000002,65.01243645999989,64.77009244629,-6.909210929279993,104.00566962795901,8.276580745619981
1966,20.294000000000096,49.97000000000003,69.03099999999995,1.2329999999999472,33.10245506000001,40.439378499999975,82.64816012000006,-9.106326549999949,-16.47086248169998,-38.770152696989996,37.13014535056196,40.326805201815006
1966,-45.38000000000011,-92.67000000000007,-53.641000000000076,-84.40899999999988,-53.56060484999989,-86.86934699000017,-62.605119710000054,-77.8248321399999,-126.928017240882,-159.85054721856,-89.99383142654517,-112.22801997834898
1966,-96.30299999999988,9.519000000000005,-84.43499999999995,-2.34900000000016,-104.30674692000002,8.90249185000016,-91.55986306999989,-3.8443919900000765,179.912251109382,148.63039349828998,41.601822246976205,69.59568561029695
1966,29.567000000000007,-153.39900000000011,17.373000000000047,-141.20399999999995,43.973920519999865,-149.72914280999998,28.675796309999896,-134.4310185899999,15.385550761350004,-53.00650043864999,-49.058454489264,-99.21062597173989
1966,-20.313000000000102,313.36400000000003,-47.80300000000011,340.85400000000004,-30.07090948999985,307.55150974000003,-52.30102433000002,329.78162457999997,-263.67714512502,174.87500182547998,-4.618304334699005,119.87921536731493
1966,41.82400000000007,-94.51999999999998,86.75400000000013,-139.452,22.05749450999997,-98.68204815000013,64.77798996000001,-141.4025436200002,129.99295681515,-399.41656010619,70.75842279966903,-11.326211071296001
1966,118.06899999999996,63.039999999999964,51.653999999999996,129.4559999999999,124.64050509999993,73.36294305000001,56.60669931999996,141.39674885000022,60.46153052940001,358.76885681439,53.049075495470944,-42.218144421849004
1966,-147.83400000000006,-64.27299999999991,-147.89699999999993,-64.20999999999981,-138.07210528999985,-64.25661650000006,-135.80035116,-66.52837063000015,-331.40125429587,-47.71385562801001,-101.685912898581,37.029519858705
1966,-18.096000000000004,13.929000000000087,21.260999999999967,-25.42800000000011,-12.449341050000157,-4.634940479999841,27.72186540000007,-44.80614693999996,297.08112065181,-33.37576846791001,-17.185188592703987,-26.66701422181501
1966,152.38300000000004,-241.79100000000017,158.20399999999995,-247.61200000000008,144.32764293000014,-222.10851021000008,146.50093081,-224.28179808999994,-91.070035718475,-28.789240655669992,58.67231669212648,-73.892874209847
1966,-172.45499999999993,103.15200000000004,-161.38799999999992,92.08400000000006,-169.58749177000004,106.72134632999996,-159.07538838999994,96.20924295999998,328.61608912324493,-108.14718252227999,8.885932035040526,-4.300021351428001
1966,220.7099999999998,121.92100000000005,213.13799999999992,129.49299999999994,216.33664397999996,121.39465410000003,210.42215824999994,127.30913981999993,-92.43091600709994,122.22488687541,23.42503940828699,51.53930486608201
1966,-344.05999999999995,-80.38699999999994,-340.586,-83.86099999999988,-333.11205913999993,-88.30370842999992,-328.40480806999994,-93.0109594999999,-123.51124979952002,135.16821028689,-137.0714118715986,-2.6823978301098137
1966,96.15499999999997,132.05899999999997,59.86999999999989,168.34500000000003,91.01230093999993,131.1447347799999,55.49707434999982,166.6599613799999,-177.79512403025998,-47.371979712750004,79.6465899010386,65.75030737405677
1966,-141.20399999999995,-1.066000000000031,-131.981,-10.288999999999987,-134.4310185899999,-9.922411839999995,-123.01096769999981,-21.342462739999974,141.50648492045997,39.174495685050005,-75.1389148827207,47.34080831825402
1966,211.95800000000008,-7.091000000000122,212.48800000000006,-7.621000000000095,199.49715175999995,-2.5285121399999753,196.8009540999999,0.1676855200000773,19.218034481580005,-156.01281928749,107.7345348191937,-89.021826293103
1966,87.71100000000001,-181.76299999999992,112.298,-206.34899999999993,91.82974704999992,-166.60046426999997,113.4438783600001,-188.21459558000015,131.90556209391,-163.46830578309,9.17834076215101,-84.83657367954582
1966,14.875999999999976,-28.414999999999964,12.457000000000107,-25.996000000000095,4.335885149999967,-33.34156630999996,2.827596119999953,-31.83327728999984,-106.10129408603999,93.157421867499,37.71229441623599,12.321356275953121
1966,16.312999999999874,130.63200000000006,-32.22700000000009,179.17100000000005,34.11304585000016,130.55710739999995,-13.943657290000147,178.61381055999982,32.38349341392001,185.09081120102098,-87.183216520587,59.9883924826857
1966,-89.63799999999992,158.20399999999995,-41.096000000000004,109.66100000000006,-111.33451757000012,146.50093081,-65.43344764999983,100.59986088000005,-146.4923165899215,-192.02712027968698,-5.322976585791153,-65.3205083297877
1966,48.16000000000008,-179.46499999999992,58.559999999999945,-189.86300000000006,51.54312383000001,-174.22279621000007,63.23960358999989,-185.91927596999994,483.4140082125915,44.599723639448996,123.72101527168512,66.04443839925689
1966,-22.73199999999997,-49.501000000000204,-33.63999999999987,-38.59400000000005,-6.736976890000051,-47.33816765000006,-16.563214079999852,-37.511930469999925,-510.97296677799903,24.940767773988004,-102.47659832844387,17.23002659207281
1966,15.110999999999876,227.4960000000001,31.562999999999874,211.0440000000001,6.904662410000128,239.54404033000014,29.812103689999958,216.63659905999998,27.7103569043598,19.992963259499994,-25.969306322683025,59.21581085752199
1966,-80.35699999999997,53.22000000000003,-94.13099999999986,66.99499999999989,-81.7730406300002,33.36369338999998,-98.60275554000009,50.193408299999874,154.35253557874918,186.03478813029,-28.98608554423427,13.069304055258016
1966,13.782999999999902,-134.97199999999998,-18.25500000000011,-102.93499999999995,29.298815970000078,-146.37591423000003,-6.075183629999856,-111.00191461999998,-214.84142677436995,-139.27211914538998,3.6889940126621923,-36.572347840215045
1966,-30.45999999999981,-277.72500000000014,-0.021999999999934516,-308.16200000000003,-42.66805630999988,-249.5427871899999,-13.254713810000112,-278.9561297099999,309.82658040774,-11.27475712572,89.88463296707396,-106.48509541068296
1966,-8.588000000000193,8.442000000000007,-8.36200000000008,8.215000000000146,-0.7317459400001098,4.646216699999968,-2.07597966000003,5.99045043000001,0.3135494999999935,-23.818124490930003,-37.20201621338394,3.1210776172124994
1966,-191.1909999999998,55.80600000000004,-171.0,35.61499999999978,-185.5289674999999,55.94473457000004,-160.79898817000003,31.214755249999826,-129.66967197327,-259.69801367367,-71.3890756304913,-29.469939455229568
1966,146.37799999999993,199.67200000000003,155.47500000000014,190.57600000000002,135.91781025,173.10437236999996,143.87142538000012,165.15075723000018,62.27911141979999,23.399270470619996,40.567257764850304,64.93964672655207
1966,189.50900000000001,-55.90300000000002,167.36899999999991,-33.76299999999992,197.85637535,-28.18944596999995,175.81134468999994,-6.144415310000113,142.08701129205,249.22461468861,94.04970992666699,-2.097321351245995
1966,-123.17900000000009,91.71000000000004,-102.798,71.32799999999997,-136.2090612300001,66.69563133999986,-118.25093685000002,48.737506950000125,64.00219285944002,-206.59923253233,-13.388402900762998,46.049744482533
1966,-87.86500000000001,-91.73199999999997,-109.33799999999997,-70.25999999999999,-80.42753782999989,-79.95034514999998,-98.35420279999994,-62.023680170000034,-341.87847427272,79.55791131816,-67.693455011919,22.142293066476
1966,-34.378999999999905,-44.77800000000002,-77.2360000000001,-1.9210000000000491,-23.94918771000016,-38.365817119999974,-65.20674615999997,2.8917413199999373,-135.97517476686,43.3566682447536,-94.8064742791419,-57.49934940845965
1966,230.15899999999988,239.44499999999994,231.04300000000012,238.56200000000013,217.75958828000012,229.31807688999993,219.57884833999992,227.49881684000002,-8.028066864180005,-27.1954440520026,68.60535512385388,77.84408294911974
1966,-31.562999999999874,-80.18200000000002,-5.68100000000004,-106.06500000000005,-29.812103689999958,-86.2684964,-6.647160049999911,-109.43344004000005,194.44976302752002,-24.494666933780998,42.817351993317004,36.294449079150894
1966,-297.2750000000001,-96.20799999999986,-314.375,-79.10699999999997,-287.12633385000004,-85.35386592999998,-303.6810800600001,-68.79911971999991,-81.60433275251401,326.72918424597,-83.42710947811679,-42.601915215849004
1966,345.6780000000001,-26.639000000000124,312.23199999999997,6.80600000000004,319.82704928,-21.405877099999998,287.43751305,10.983659129999978,85.835999314164,58.83005165136001,147.9858746811258,-9.796502680436987
1966,-32.22700000000009,153.44700000000012,18.94900000000007,102.27199999999993,-13.943657290000147,149.62943851,34.66688245,101.01889877000008,-149.61847011507,-126.01276991754,-93.426741880065,1.324560416816965
1966,19.769999999999982,-29.228000000000065,38.67599999999993,-48.134000000000015,11.116061170000194,-42.67675091000001,28.160354220000045,-59.72104396000009,183.1118949957,-57.8849097618,62.83501939357495,48.936613738518034
1966,-289.3910000000001,-38.52800000000002,-325.769,-2.1489999999998872,-279.7942474800002,-33.192670229999976,-312.53176551,-0.4551521999999295,-162.928115794323,53.82411780206999,-130.20979205853627,-6.279601372737005
1966,148.7130000000002,-256.69100000000003,130.84799999999996,-238.827,142.79703643000016,-234.55900554000004,121.09390480000002,-212.85587391000013,-39.399021392577,-57.53456733750002,53.3175056980203,-126.9925537714548
1966,41.86299999999983,222.91800000000012,62.23199999999997,202.54899999999998,22.35372080000002,209.9362151800001,45.68633426999986,186.60360170000013,367.20863709222,-7.606732384679987,22.650932975484004,84.98186084558279
1966,-86.62999999999988,-60.19600000000014,-106.05699999999979,-40.76800000000003,-63.14751576000003,-60.24991621000004,-83.65608129999987,-39.741350650000186,-344.14502645259,-65.52880348839,-8.673505099083016,-62.11898306750401
1966,153.80700000000002,72.18100000000004,203.58299999999986,22.403999999999996,154.37210217999996,59.1319388500001,204.60294729999987,8.901093720000063,101.65228413516,-129.2523982266,-13.41577882606498,18.89611088491501
1966,-99.87200000000007,23.93100000000004,-93.13599999999997,17.195999999999913,-110.65517494999995,41.98433473,-103.77102059999993,35.10018037999998,140.34531430887,117.05485860585,71.35978570254603,12.843912142709996
1966,236.64100000000008,-314.375,218.31400000000008,-296.049,230.39055815999996,-303.6810800600001,210.97151138000004,-284.26203327999997,-39.557234178660025,-23.83791746787,14.354536768439942,-77.46819027701488
1966,-185.17200000000003,219.11599999999999,-179.34900000000016,213.29199999999992,-178.23255975999996,212.95923838,-173.11037828999997,207.83705692000012,-101.81155370330998,196.93088724737999,-15.85787489348698,10.894403051112901
1966,106.73199999999997,56.471000000000004,104.96400000000017,58.24000000000001,120.73021401999995,41.35110235000002,119.95252209,42.128794269999844,196.41326616252,82.43875893395997,46.237211042615996,138.09646005374998
1966,-108.05799999999999,105.144,-81.1880000000001,78.27400000000011,-109.85420427000008,109.52328073000012,-83.46576611,83.13484256000015,24.99282662447999,-207.80666952111,-83.410558895994,-42.95173680448198
1966,-60.08200000000011,79.14100000000008,-109.30400000000009,128.36400000000003,-57.466973129999815,68.8269585999999,-103.45207520000008,114.81206068999995,-281.26220255631296,91.488647976,-63.112796203858494,24.36608978321098
1966,120.2030000000002,-284.93600000000015,148.44500000000016,-313.1790000000001,98.41732511999999,-273.83369104999997,124.7127532500001,-300.1291192000001,172.916393665323,-256.91855982837,142.35873553916846,-103.34023035220498
1966,-77.04600000000005,66.62200000000007,-124.20600000000013,113.78199999999993,-65.99362286000019,62.86217966999993,-110.99028045,107.8588372700001,-100.19676794424,140.89313032245,-103.73638518869997,78.818604310017
1966,50.896999999999935,52.61200000000008,95.61500000000001,7.893000000000029,58.37315531000013,55.71608441000012,101.24936916000001,12.839870569999903,-123.69386775372,-96.51955516575899,10.445135002895995,-11.368409914761898
1966,-307.346,75.6869999999999,-326.80600000000004,95.14800000000014,-298.63391449000005,72.85959662999994,-316.9229996900001,91.14868182000009,215.18504028021,265.581883004559,-44.9567423375334,32.74840914527489
1966,240.21499999999992,-38.67599999999993,227.43000000000006,-25.891000000000076,207.11018001999992,-28.160354220000045,193.30299713,-14.353171320000001,-173.16158121454498,-256.532727479556,39.6246540250539,-82.2047902020246
1966,31.317000000000007,-50.65800000000013,80.01400000000012,-99.35500000000002,42.85567117000005,-62.55419372999995,88.26474665,-107.96326922999992,404.78058148885503,-3.6212313072539994,120.13439685955946,50.3626235641386
1966,78.27400000000011,-236.43499999999995,55.10299999999984,-213.2639999999999,83.13484256000015,-221.81721756000002,61.65921692000006,-200.34159190000014,-181.51079425281,128.2750439619,-56.807642549195975,-98.53453769710947
1966,-70.95299999999997,341.3990000000001,-97.93099999999981,368.37699999999995,-83.93884085000013,341.76973965,-105.76573299999995,363.59663178999995,-210.65032270600892,71.38114270782,-58.33839562000988,160.11364630237648
1966,56.79099999999994,-296.47400000000016,88.73699999999985,-328.4200000000001,57.547681340000054,-288.75333208999996,84.18959431999997,-315.39524508,176.1138159753489,-288.0183818292,99.97323143073187,-195.4393322121735
1966,-39.59500000000003,245.68100000000004,-29.195999999999913,235.28200000000015,-22.44750096000007,234.71069750999982,-12.60730948000014,224.87050604,-243.84474456275998,110.283664707084,-95.18680336103398,73.18156774170988
1966,-73.76800000000003,6.701999999999998,-84.68900000000008,17.62299999999982,-75.35772118999989,-13.175542439999845,-84.47174546999986,-4.061518159999878,30.974379144719997,72.70050285768599,-24.695462300322,113.71061189974861
1966,96.26200000000017,-146.40100000000007,80.53800000000001,-130.6769999999999,101.14057310999988,-119.6996642900001,84.86243029000002,-103.42152147000002,105.18833005229999,-8.964433065720002,-0.14114793739199882,-134.72373175212272
1966,27.94399999999996,155.59500000000003,54.90100000000007,128.63799999999992,9.849707340000123,141.2758029700001,38.49363535999987,112.63187494999988,21.40918515714,59.370615775679994,106.16364612816598,102.29299779358772
1966,-89.9190000000001,-97.93099999999981,-92.0920000000001,-95.75800000000004,-82.58000818999994,-105.76573299999995,-86.90683766999996,-101.43890350999982,187.16802843683996,-133.17477478337997,-30.695134490096976,-65.822033536248
1966,-173.30700000000002,126.10799999999995,-148.08500000000004,100.8860000000002,-152.1402051900002,128.93911563999995,-123.33830852000006,100.13721895999993,-135.88979247063,-97.27407088574999,-119.7554948062209,53.79008737871998
1966,234.635,-338.51,148.9960000000001,-252.87000000000012,224.97930209000015,-322.65803245000006,135.83849962,-233.51722998000014,-140.09861458037608,225.71956331001,57.60646626761829,-94.76707757041797
1966,93.78500000000008,235.46899999999982,151.69000000000005,177.5630000000001,90.41594298999985,218.66948006000007,147.9286082000001,161.15681486000017,297.1880593067661,-34.388997687989985,119.69019150894862,94.65813482518797
1966,66.48900000000003,19.761000000000195,26.598999999999933,59.65099999999984,47.34313020000013,19.155952829999933,9.279910250000057,57.219172769999886,-208.92572025831004,76.11268659324,-44.828355665907,66.96720785188502
1966,-383.50199999999995,57.388999999999896,-373.6890000000001,47.57600000000002,-354.5142463100001,70.47942824000006,-346.2456919800002,62.210873900000024,-255.52864756089002,-52.91518028907001,-122.33879870721302,-119.38976909597099
1966,39.49000000000001,-40.67599999999993,45.81700000000001,-47.00299999999993,30.055590590000065,-43.003659480000124,37.60853921000012,-50.55660809999995,272.93147015376,-184.29707320430998,21.721301989721397,-3.6551053430430045
1966,152.5079999999998,-150.25600000000009,174.44299999999998,-172.19100000000003,145.02824435999992,-154.49055885999996,163.08618744,-172.54850192999993,-7.116011184810006,133.09043566401,69.34514549705159,-45.5182719200055
1966,-11.849999999999909,-13.009999999999991,-15.778999999999996,-9.080999999999904,-1.730475370000022,-9.927077749999853,-3.388201449999997,-8.269351670000106,109.89632295609,208.15474620072,-29.111923102646998,26.372504536484698
1966,-10.867999999999938,184.18499999999995,-26.713999999999942,200.03199999999993,-25.22024685999986,168.12680954999996,-40.03113477000011,182.9376974500001,118.88284165362,160.54516684833004,60.419757676014015,147.60532191661082
1966,-272.8580000000002,90.34000000000015,-270.74700000000007,88.22800000000007,-248.3009392900001,108.69710886999997,-245.8542811499999,106.25045073000001,-401.08108845651,-549.4410894208501,-122.73366463863451,-35.86887067044603
1966,348.1650000000002,-195.9480000000001,367.99800000000005,-215.78100000000018,320.66135441000006,-196.87802727999997,339.35089823,-215.5675710800001,202.64138760359998,137.609089167726,102.9877430243475,-105.82076508682138
1966,26.741999999999962,-151.14200000000005,17.489000000000033,-141.8889999999999,27.26647830999991,-140.08775445000015,18.057222039999942,-130.87849817999995,140.28336807012,-207.578812472196,48.95856155123998,-51.626646179314804
1966,-127.62800000000016,45.81700000000001,-115.29999999999995,33.488000000000056,-127.40369726999984,37.60853921000012,-115.18396568000003,25.388807609999958,108.92363411489998,106.89862569573,-72.44893997388297,30.239034360328205
1966,95.75800000000004,174.44299999999998,35.51299999999992,234.68899999999985,101.43890350999982,163.08618744,42.83419591000006,221.69089504,-332.54960790117,368.35977440691,25.984869392624987,99.24660838817998
1966,37.048,-81.15599999999995,89.08699999999999,-133.1959999999999,45.76794700000005,-91.87574214000006,99.40182226000002,-145.50961740000002,68.81143872767998,-155.83201841427004,-51.225961259154005,-53.24563166128799
1966,-245.35500000000002,105.65200000000004,-210.45399999999995,70.75199999999995,-230.04829943000004,123.87138073000006,-204.34226611000008,98.16534741999999,-122.29056374594398,-312.11584279062,-65.4260444069265,-88.94256385393498
1966,197.779,-118.68299999999999,141.61699999999996,-62.52099999999996,167.83742553000002,-107.84321384999998,117.65356216999999,-57.659350499999846,-109.850071365936,262.21862559552,149.6627730819045,49.7793113030004
1966,-12.502999999999929,68.41599999999994,-5.65099999999984,61.5630000000001,3.9140853000001243,51.689831039999945,11.744998720000012,43.85891761999983,178.74706923414,53.006281308749976,-102.91478844378601,93.84017830665061
1966,43.337999999999965,-16.72199999999998,60.75599999999986,-34.1400000000001,25.821822769999926,-19.261592000000064,43.94035381000003,-37.380123039999944,37.925048894700005,-72.74449444052999,65.41629750232498,4.199012147516967
1966,-211.53399999999988,124.03999999999996,-240.25099999999998,152.75800000000004,-198.89949587,138.60589161000007,-226.80713928,166.51353502000006,-75.59948793361801,210.20503405968,-76.36582367942879,-40.609149307352965
1966,310.2049999999999,-74.48799999999983,334.53600000000006,-98.81799999999998,294.3731803400001,-74.94370522000008,315.70119533,-96.27172021000001,39.081657702318,-344.51451952962,90.45343509181981,-51.26170574471101
1966,-244.63400000000001,-233.24500000000012,-240.5730000000001,-237.30700000000002,-250.06101617000013,-226.32298625999988,-247.24537388999988,-229.13862854000013,101.15642204646,57.726795960669,-48.953481156525015,-43.5044822560062
1966,69.7940000000001,141.8889999999999,47.11000000000013,164.5730000000001,84.36491453999997,130.87849817999995,64.47309540999981,150.7703173100001,-46.263031263239995,37.762290709935,44.582930054058,73.0023582401916
1966,-191.8800000000001,126.28800000000001,-194.42100000000005,128.82899999999995,-177.88947854000003,116.20120447,-180.4887984799998,118.80052440999998,-259.16484514436996,74.212006787556,-120.09309442424909,54.7321499831436
1966,84.38400000000001,1.2650000000001,79.23699999999985,6.412000000000035,88.87890412000002,-6.884084119999898,85.77471388999993,-3.7798938900000394,163.34907591189,-24.777554205030015,-0.10974998002649983,54.96981984882299
1966,-63.79099999999994,-356.4960000000001,-86.54499999999985,-333.74300000000017,-71.53561775999992,-323.38909981000006,-94.12691362999999,-300.79780394,-71.8932717987,122.00210896467001,12.821828066780698,-144.527672664177
1966,149.64499999999998,325.95000000000005,216.91499999999996,258.68100000000004,133.64186569999993,297.7714688199999,187.7699983,243.64333622000004,59.648497070051995,-180.839830846653,67.55411710659811,-27.420890998980596
1966,-39.92100000000005,118.77400000000011,-37.45399999999995,116.30700000000002,-16.95459113999982,131.8680817200002,-2.0707044900000255,116.98419506999994,60.257295117888,-216.248093011137,-49.409586129466206,112.15799857050355
1966,155.221,-147.26300000000015,119.56500000000005,-111.60699999999997,132.13855681999985,-143.75413462000006,94.94988906000003,-106.56546686999991,253.13453812745996,399.96182988498003,145.95281543016898,-28.36720070240098
1966,-11.350999999999885,83.59400000000005,15.811999999999898,56.430000000000064,-18.76562813999999,67.57140542999991,8.051313929999878,40.75446336999994,-140.39972506394994,-54.906111381660025,-3.8479710274829984,29.321932017180004
1966,-6.412000000000035,29.392000000000053,-60.488000000000056,83.46899999999982,3.7798938900000394,44.8050717000001,-50.77899820999983,99.36396379999996,-32.937318934740006,99.26483167920003,-52.766569757385,-13.169226721199976
1966,-108.11500000000001,-128.56999999999994,-113.02999999999997,-123.65499999999997,-85.98549150999997,-138.68329413000015,-90.05198815000017,-134.61679747999983,-120.834039984735,-145.86294907107,-90.22666485483751,17.254769261004
1966,52.01999999999998,-241.48400000000015,96.4860000000001,-285.95000000000005,45.55327833000001,-221.73391072999993,90.13873042,-266.31936283000005,100.06294669354497,11.29025799627,12.3425321552115,-81.642617702184
1966,-237.30700000000002,263.3810000000001,-253.7550000000001,279.83000000000015,-229.13862854000013,254.06206442000007,-246.41289528999982,271.33633117,-197.65920271614,-22.89172015812001,-11.637538882926002,48.443744166575996
1966,160.44499999999994,75.40000000000009,154.12599999999998,81.71799999999985,122.25395921000018,59.48003096000002,116.27732694999986,65.45666321999988,257.89117683978,172.64962660242003,55.512698585256004,100.34838704243099
1966,58.01999999999998,-212.48100000000022,80.83300000000008,-235.29399999999987,87.82341043999986,-186.52226924,111.98178819000009,-210.68064699,-195.053413492971,-262.68020132279645,-107.7101856738864,-185.49527715888772
1966,-35.097999999999956,-86.54499999999985,-29.08100000000013,-92.56099999999992,-51.18055591999996,-94.12691362999999,-49.54921542000011,-95.75825412999984,191.69139806807098,9.712842086567399,152.20579138805041,-3.5967318641601596
1966,-170.23299999999995,225.5519999999999,-161.5429999999999,216.86099999999988,-152.65855758999987,214.32074979999993,-144.2547476499999,205.91693986999985,-129.81184260594,-14.766773016005999,-125.77213945060711,-4.272829585543529
1966,327.92499999999995,-8.636999999999944,260.9939999999999,58.29500000000007,319.38241903999983,-26.550751499999933,263.2480038599999,29.583663670000078,-19.529505155819997,124.951353553785,24.801806856839104,92.19765436816142
